divisi,blok,blok_b,t_tanam,n_baris,n_pokok,objectid,ndre125,klassndre12025,ket
AME II,D01,D001A,2009,12,14,136702,0.436041075,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,12,15,168178,0.458425957,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,12,16,168180,0.430607659,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,12,17,168186,0.437211958,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,12,18,168196,0.420154712,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,12,19,168198,0.393228919,Stres Berat,Pokok Utama
AME II,D01,D001A,2009,13,1,167863,0.449413899,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,13,2,167896,0.416503253,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,13,3,136705,0.464604964,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,13,4,168085,0.448822218,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,13,5,168090,0.419710017,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,13,6,168098,0.419766486,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,13,7,168110,0.472084222,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,13,8,168122,0.451210259,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,13,9,168125,0.428125902,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,13,10,168131,0.419909856,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,13,11,168130,0.448762699,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,13,12,168137,0.463464299,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,13,13,136694,0.36072227,Stres Berat,Pokok Utama
AME II,D01,D001A,2009,13,14,168147,0.344907317,Stres Berat,Pokok Utama
AME II,D01,D001A,2009,13,15,168162,0.397338573,Stres Berat,Pokok Utama
AME II,D01,D001A,2009,13,16,168159,0.397404782,Stres Berat,Pokok Utama
AME II,D01,D001A,2009,13,17,168175,0.422212786,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,13,18,168177,0.450486151,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,13,19,168181,0.43676951,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,13,20,168187,0.429031944,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,13,21,168201,0.419509618,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,13,22,168199,0.369374172,Stres Berat,Pokok Utama
AME II,D01,D001A,2009,14,1,135012,0.421545068,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,14,2,167865,0.424192136,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,14,3,167891,0.480501619,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,14,4,167892,0.467821617,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,14,5,167893,0.43470402,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,14,6,168086,0.447955673,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,14,7,135164,0.451148854,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,14,8,168091,0.447292252,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,14,9,168004,0.439341103,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,14,10,168099,0.438282622,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,14,11,168111,0.47256098,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,14,12,168132,0.428566058,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,14,13,168138,0.445952284,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,14,14,168139,0.404192918,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,14,15,168148,0.404970834,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,14,16,168161,0.421986203,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,14,17,168160,0.463004883,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,14,18,168174,0.409003882,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,14,19,168176,0.45234418,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,14,20,358571,0.391244621,Stres Berat,Tamb
AME II,D01,D001A,2009,14,21,168188,0.462856001,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,14,22,168202,0.417517292,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,14,23,168200,0.409088983,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,14,24,168190,0.378310793,Stres Berat,Pokok Utama
AME II,D01,D001A,2009,15,1,167848,0.443436866,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,15,2,167849,0.436466146,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,15,3,167850,0.416997387,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,15,4,167852,0.448222007,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,15,5,167856,0.454744687,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,15,6,167855,0.476747365,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,15,7,167857,0.462588716,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,15,8,135186,0.460983979,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,15,9,167894,0.464361464,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,15,10,167895,0.4471409,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,15,11,135166,0.428211389,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,15,12,135165,0.437022331,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,15,13,168092,0.461148959,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,15,14,168100,0.450678371,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,15,15,168112,0.46292381,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,15,16,168128,0.416543068,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,15,17,168127,0.392789627,Stres Berat,Pokok Utama
AME II,D01,D001A,2009,15,18,168133,0.420394813,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,15,19,168140,0.410719373,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,15,20,168150,0.4329663,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,15,21,358559,0.352785023,Stres Berat,Tamb
AME II,D01,D001A,2009,15,22,168157,0.382198433,Stres Berat,Pokok Utama
AME II,D01,D001A,2009,15,23,358564,0.373909671,Stres Berat,Tamb
AME II,D01,D001A,2009,15,24,358565,0.385286318,Stres Berat,Tamb
AME II,D01,D001A,2009,15,25,168189,0.441243047,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,15,26,168203,0.461837451,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,15,27,168206,0.466790035,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,15,28,133668,0.440776573,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,16,1,167847,0.41375107,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,16,2,167853,0.452206893,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,16,3,167854,0.442255092,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,16,4,135167,0.449059872,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,16,5,135183,0.451549607,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,16,6,168093,0.408282889,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,16,7,168094,0.432675915,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,16,8,168002,0.478132412,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,16,9,168113,0.410813965,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,16,10,168134,0.417509956,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,16,11,167851,0.321381864,Stres Berat,Pokok Utama
AME II,D01,D001A,2009,16,12,168151,0.452288278,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,16,13,168156,0.400060259,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,16,14,168169,0.339953888,Stres Berat,Pokok Utama
AME II,D01,D001A,2009,16,15,168173,0.405865302,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,16,16,358566,0.414109027,Stres Sedang,Tamb
AME II,D01,D001A,2009,16,17,168204,0.438576274,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,16,18,168205,0.441082622,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,16,19,133667,0.447178804,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,16,20,133669,0.41108505,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,17,1,135029,0.449973476,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,17,2,167846,0.444129799,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,17,3,135190,0.424830542,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,17,4,135188,0.432124076,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,17,5,135187,0.460049417,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,17,6,135168,0.422461191,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,17,7,135185,0.475907497,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,17,8,135182,0.408734263,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,17,9,358542,0.385619013,Stres Berat,Tamb
AME II,D01,D001A,2009,17,10,168105,0.468574281,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,17,11,168119,0.468065357,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,17,12,168101,0.455314274,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,17,13,168118,0.435683456,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,17,14,358539,0.396971251,Stres Berat,Tamb
AME II,D01,D001A,2009,17,15,168141,0.385930942,Stres Berat,Pokok Utama
AME II,D01,D001A,2009,17,16,358556,0.415561193,Stres Sedang,Tamb
AME II,D01,D001A,2009,17,17,168152,0.417920534,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,17,18,168154,0.463204938,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,17,19,358558,0.375947567,Stres Berat,Tamb
AME II,D01,D001A,2009,17,20,168155,0.377876936,Stres Berat,Pokok Utama
AME II,D01,D001A,2009,17,21,168170,0.418301543,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,17,22,168172,0.408621891,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,17,23,147070,0.420268132,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,17,24,133660,0.441830366,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,17,25,133666,0.393519826,Stres Berat,Pokok Utama
AME II,D01,D001A,2009,17,26,133665,0.418273436,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,18,1,135030,0.41541989,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,18,2,135032,0.345048567,Stres Berat,Pokok Utama
AME II,D01,D001A,2009,18,3,135191,0.415289611,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,18,4,135034,0.436036938,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,18,5,135189,0.42677001,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,18,6,135169,0.443053112,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,18,7,135174,0.461953637,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,18,8,135173,0.456364452,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,18,9,135176,0.37465208,Stres Berat,Pokok Utama
AME II,D01,D001A,2009,18,10,135180,0.431821979,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,18,11,135181,0.428339782,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,18,12,135163,0.478912089,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,18,13,168106,0.400108018,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,18,14,135162,0.472466932,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,18,15,168107,0.45595567,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,18,16,168115,0.44927507,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,18,17,168116,0.393709804,Stres Berat,Pokok Utama
AME II,D01,D001A,2009,18,18,168117,0.41818916,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,18,19,168143,0.463919847,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,18,20,168142,0.43599437,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,18,21,168153,0.425698801,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,18,22,358561,0.391952467,Stres Berat,Tamb
AME II,D01,D001A,2009,18,23,168171,0.406832656,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,18,24,168207,0.457123795,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,18,25,147069,0.440703101,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,18,26,133661,0.449186238,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,18,27,133664,0.432533268,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,19,1,135028,0.434247348,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,19,2,135031,0.425931344,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,19,3,135033,0.444121734,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,19,4,135095,0.419444054,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,19,5,135109,0.426738725,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,19,6,135111,0.428413701,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,19,7,135170,0.442081086,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,19,8,135175,0.421616282,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,19,9,358555,0.418846539,Stres Sedang,Tamb
AME II,D01,D001A,2009,19,10,135177,0.439213116,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,19,11,135179,0.420288526,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,19,12,135178,0.455237579,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,19,13,135160,0.454736408,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,19,14,135161,0.495726668,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,19,15,135156,0.461382477,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,19,16,147077,0.415630915,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,19,17,147075,0.412303972,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,19,18,147073,0.40958601,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,19,19,147072,0.444248606,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,19,20,147078,0.389838254,Stres Berat,Pokok Utama
AME II,D01,D001A,2009,19,21,147071,0.436425684,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,19,22,147080,0.429224926,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,19,23,358560,0.410377728,Stres Sedang,Tamb
AME II,D01,D001A,2009,19,24,358563,0.436808084,Stres Sedang,Tamb
AME II,D01,D001A,2009,19,25,147094,0.425735396,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,19,26,147064,0.404513293,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,19,27,133659,0.445139973,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,19,28,133662,0.437503481,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,19,29,133663,0.425090388,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,19,30,133650,0.396219888,Stres Berat,Pokok Utama
AME II,D01,D001A,2009,20,1,135027,0.447298281,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,20,2,135026,0.408538668,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,20,3,135096,0.444565118,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,20,4,135108,0.445650178,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,20,5,135110,0.458586516,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,20,6,135112,0.48564633,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,20,7,135113,0.41376999,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,20,8,135172,0.384084112,Stres Berat,Pokok Utama
AME II,D01,D001A,2009,20,9,135137,0.451078622,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,20,10,135138,0.409234322,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,20,11,135142,0.403766642,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,20,12,135157,0.476059142,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,20,13,135155,0.413368632,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,20,14,147076,0.414503794,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,20,15,147074,0.393767094,Stres Berat,Pokok Utama
AME II,D01,D001A,2009,20,16,147089,0.461382028,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,20,17,147081,0.415897502,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,20,18,147091,0.415041061,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,20,19,147093,0.384880605,Stres Berat,Pokok Utama
AME II,D01,D001A,2009,20,20,147065,0.413518645,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,20,21,147068,0.436975651,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,20,22,133658,0.461719847,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,20,23,133655,0.446371879,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,20,24,133653,0.46588561,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,20,25,133649,0.429109074,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,21,1,133670,0.432454864,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,21,2,135025,0.422356425,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,21,3,135024,0.448523251,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,21,4,135097,0.421569571,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,21,5,135098,0.420683863,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,21,6,358544,0.363737861,Stres Berat,Tamb
AME II,D01,D001A,2009,21,7,358543,0.39107792,Stres Berat,Tamb
AME II,D01,D001A,2009,21,8,135136,0.439356479,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,21,9,135139,0.452991731,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,21,10,135141,0.40448291,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,21,11,135143,0.478311763,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,21,12,135144,0.463979378,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,21,13,135154,0.372869547,Stres Berat,Pokok Utama
AME II,D01,D001A,2009,21,14,135152,0.372767929,Stres Berat,Pokok Utama
AME II,D01,D001A,2009,21,15,135151,0.376130929,Stres Berat,Pokok Utama
AME II,D01,D001A,2009,21,16,147088,0.409927693,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,21,17,147087,0.421855691,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,21,18,147086,0.460318899,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,21,19,147090,0.45359013,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,21,20,147084,0.408091085,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,21,21,147082,0.462274588,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,21,22,147083,0.431769857,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,21,23,147092,0.419718621,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,21,24,147066,0.381705362,Stres Berat,Pokok Utama
AME II,D01,D001A,2009,21,25,133628,0.410519142,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,21,26,147067,0.423115349,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,21,27,133657,0.454594135,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,21,28,133635,0.397468076,Stres Berat,Pokok Utama
AME II,D01,D001A,2009,21,29,133656,0.450060282,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,21,30,133636,0.404324988,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,21,31,133654,0.418271124,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,21,32,133647,0.413111211,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,21,33,133648,0.368234557,Stres Berat,Pokok Utama
AME II,D01,D001A,2009,21,34,133652,0.402731622,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,21,35,133651,0.409317846,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,22,1,133671,0.440765484,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,22,2,358553,0.411956495,Stres Sedang,Tamb
AME II,D01,D001A,2009,22,3,135099,0.432815622,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,22,4,135107,0.409148968,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,22,5,358545,0.416504187,Stres Sedang,Tamb
AME II,D01,D001A,2009,22,6,135115,0.451229496,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,22,7,135135,0.414793271,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,22,8,135133,0.457494656,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,22,9,135140,0.405334979,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,22,10,135132,0.49543564,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,22,11,135131,0.436330603,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,22,12,135145,0.385596785,Stres Berat,Pokok Utama
AME II,D01,D001A,2009,22,13,135153,0.437400476,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,22,14,135150,0.416873803,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,22,15,133225,0.387085104,Stres Berat,Pokok Utama
AME II,D01,D001A,2009,22,16,147085,0.423064782,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,22,17,133178,0.396469811,Stres Berat,Pokok Utama
AME II,D01,D001A,2009,22,18,168168,0.399590318,Stres Berat,Pokok Utama
AME II,D01,D001A,2009,22,19,133629,0.435308081,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,22,20,133631,0.409093335,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,22,21,133634,0.415531707,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,22,22,133637,0.413584727,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,22,23,133640,0.370302486,Stres Berat,Pokok Utama
AME II,D01,D001A,2009,22,24,133646,0.39652256,Stres Berat,Pokok Utama
AME II,D01,D001A,2009,22,25,133645,0.430252714,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,23,1,133672,0.475333332,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,23,2,135023,0.401303244,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,23,3,135106,0.46544193,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,23,4,135105,0.481192917,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,23,5,136707,0.412562363,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,23,6,135116,0.477957523,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,23,7,135134,0.448053034,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,23,8,135130,0.471305107,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,23,9,168033,0.43539059,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,23,10,135147,0.410626401,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,23,11,135148,0.431084544,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,23,12,135149,0.460360417,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,23,13,133224,0.417394113,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,23,14,133226,0.389027579,Stres Berat,Pokok Utama
AME II,D01,D001A,2009,23,15,133576,0.399618696,Stres Berat,Pokok Utama
AME II,D01,D001A,2009,23,16,133578,0.423076396,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,23,17,133630,0.444535273,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,23,18,133632,0.427387183,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,23,19,133633,0.418003137,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,23,20,133638,0.42196606,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,23,21,133639,0.439147441,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,23,22,133641,0.398802346,Stres Berat,Pokok Utama
AME II,D01,D001A,2009,23,23,133644,0.43439718,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,24,1,133673,0.472256447,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,24,2,135021,0.442874512,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,24,3,135020,0.444210814,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,24,4,135100,0.436119417,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,24,5,135104,0.438853199,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,24,6,135118,0.474201573,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,24,7,358549,0.418420722,Stres Sedang,Tamb
AME II,D01,D001A,2009,24,8,135125,0.44683361,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,24,9,135127,0.417410682,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,24,10,135126,0.390901771,Stres Berat,Pokok Utama
AME II,D01,D001A,2009,24,11,133210,0.405542806,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,24,12,133211,0.398963917,Stres Berat,Pokok Utama
AME II,D01,D001A,2009,24,13,133218,0.419653854,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,24,14,133223,0.492235912,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,24,15,133228,0.455613695,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,24,16,133229,0.448121689,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,24,17,133579,0.443399343,Stres Sedang,Pokok Utama
AME II,D01,D001A,2009,24,18,133626,0.379671463,Stres Berat,Pokok Utama
AME II,D01,D001A,2009,24,19,133227,0.384981577,Stres Berat,Pokok Utama
AME II,D01,D001A,2009,24,20,133625,0.444059435,Stres Sedang,Pokok Utama
